COUNT,SECTOR,SEXO,TIPO_PACIENTE,FECHA_DEF,NEUMONIA,EDAD,DIABETES,HIPERTENSION,OBESIDAD,TABAQUISMO,RESULTADO,ESTADO,ALGUNA COMORBILIDAD
1,,,H,1,,S,,S,S,,1,h,S
1,,,H,1,,S,,S,S,S,1,V,S
1,,,H,1,,S,S,,,,1,L,S
1,,,H,1,,S,S,,,,1,N,S
1,,,H,1,,S,S,,,,1,U,S
1,,,H,1,,S,S,,,,1,V,S
1,,,H,1,,S,S,,,,1,X,S
1,,,H,1,,S,S,,,,1,Y,S
1,,,H,1,,S,S,,,,1,h,S
1,,,H,1,,S,S,,S,,1,J,S
1,,,H,1,,S,S,S,,,1,A,S
2,,,H,1,,S,S,S,,,1,B,S
1,,,H,1,,S,S,S,,,1,E,S
3,,,H,1,,S,S,S,,,1,H,S
1,,,H,1,,S,S,S,,,1,O,S
1,,,H,1,,S,S,S,,,1,P,S
1,,,H,1,,S,S,S,,,1,S,S
2,,,H,1,,S,S,S,,,1,T,S
1,,,H,1,,S,S,S,,,1,U,S
1,,,H,1,,S,S,S,,,1,V,S
1,,,H,1,,S,S,S,,,1,X,S
1,,,H,1,,S,S,S,,,1,Y,S
1,,,H,1,,S,S,S,,,1,Z,S
1,,,H,1,,S,S,S,,,1,c,S
1,,,H,1,,S,S,S,,,1,e,S
1,,,H,1,,S,S,S,,,1,f,S
1,,,H,1,,S,S,S,,,1,h,S
2,,,H,1,,S,S,S,S,,1,A,S
1,,,H,1,,S,S,S,S,,1,B,S
1,,,H,1,,S,S,S,S,,1,U,S
1,,,H,1,,S,S,S,S,,1,V,S
1,,,H,1,,S,S,S,S,,1,h,S
1,,,H,1,,S,S,S,S,S,1,Z,S
1,,,H,1,,T,,,,,1,F,
2,,,H,1,,T,,,,,1,H,
1,,,H,1,,T,,,,,1,H,S
1,,,H,1,,T,,,,,1,J,
1,,,H,1,,T,,,,,1,L,
1,,,H,1,,T,,,,,1,O,
1,,,H,1,,T,,,,,1,S,
1,,,H,1,,T,,,,,1,S,S
3,,,H,1,,T,,,,,1,U,
1,,,H,1,,T,,,,,1,U,S
4,,,H,1,,T,,,,,1,V,
2,,,H,1,,T,,,,,1,Y,
1,,,H,1,,T,,,,,1,b,S
2,,,H,1,,T,,,,,1,e,
5,,,H,1,,T,,,,,1,h,
1,,,H,1,,T,,,,S,1,L,S
1,,,H,1,,T,,,,S,1,U,S
1,,,H,1,,T,,,,S,1,V,S
1,,,H,1,,T,,,S,,1,H,S
1,,,H,1,,T,,,S,,1,h,S
1,,,H,1,,T,,,S,S,1,V,S
1,,,H,1,,T,,S,,,1,B,S
1,,,H,1,,T,,S,,,1,H,S
1,,,H,1,,T,,S,,,1,I,S
1,,,H,1,,T,,S,,,1,L,S
1,,,H,1,,T,,S,,,1,T,S
1,,,H,1,,T,,S,,,1,U,S
1,,,H,1,,T,,S,,,1,Z,S
1,,,H,1,,T,,S,,,1,e,S
1,,,H,1,,T,,S,,,1,h,S
1,,,H,1,,T,,S,S,,1,M,S
1,,,H,1,,T,,S,S,,1,V,S
1,,,H,1,,T,D,D,D,D,1,Y,
1,,,H,1,,T,S,,,,1,L,S
1,,,H,1,,T,S,,,,1,P,S
1,,,H,1,,T,S,,,,1,U,S
3,,,H,1,,T,S,,,,1,Y,S
1,,,H,1,,T,S,,,S,1,h,S
1,,,H,1,,T,S,,S,,1,B,S
1,,,H,1,,T,S,S,,,1,A,S
3,,,H,1,,T,S,S,,,1,H,S
3,,,H,1,,T,S,S,,,1,N,S
1,,,H,1,,T,S,S,,,1,O,S
1,,,H,1,,T,S,S,,,1,S,S
2,,,H,1,,T,S,S,,,1,U,S
3,,,H,1,,T,S,S,,,1,V,S
1,,,H,1,,T,S,S,,,1,Z,S
1,,,H,1,,T,S,S,,,1,b,S
2,,,H,1,,T,S,S,,,1,e,S
2,,,H,1,,T,S,S,,,1,h,S
1,,,H,1,,T,S,S,,S,1,A,S
1,,,H,1,,T,S,S,S,,1,V,S
1,,,H,1,,T,S,S,S,,1,b,S
1,,,H,1,,T,S,S,S,,1,e,S
3,,,H,1,,U,,,,,1,A,
1,,,H,1,,U,,,,,1,B,
1,,,H,1,,U,,,,,1,H,
2,,,H,1,,U,,,,,1,K,
1,,,H,1,,U,,,,,1,K,S
1,,,H,1,,U,,,,,1,O,S
1,,,H,1,,U,,,,,1,Q,
1,,,H,1,,U,,,,,1,S,
1,,,H,1,,U,,,,,1,S,S
1,,,H,1,,U,,,,,1,V,
1,,,H,1,,U,,,,,1,V,S
1,,,H,1,,U,,,,,1,X,
5,,,H,1,,U,,,,,1,Y,
1,,,H,1,,U,,,,,1,a,
1,,,H,1,,U,,,,,1,e,
1,,,H,1,,U,,,,,1,e,S
3,,,H,1,,U,,,,,1,h,
1,,,H,1,,U,,,,,1,h,S
1,,,H,1,,U,,,S,,1,Y,S
1,,,H,1,,U,,S,,,1,G,S
1,,,H,1,,U,,S,,,1,H,S
1,,,H,1,,U,,S,,,1,J,S
1,,,H,1,,U,,S,,,1,M,S
1,,,H,1,,U,,S,,,1,N,S
1,,,H,1,,U,,S,,,1,S,S
2,,,H,1,,U,,S,,,1,U,S
1,,,H,1,,U,,S,,,1,X,S
1,,,H,1,,U,,S,,,1,Y,S
1,,,H,1,,U,,S,,,1,h,S
1,,,H,1,,U,,S,S,,1,I,S
1,,,H,1,,U,S,,,,1,M,S
1,,,H,1,,U,S,,,,1,Q,S
1,,,H,1,,U,S,,,,1,V,S
1,,,H,1,,U,S,,,,1,Y,S
1,,,H,1,,U,S,,S,,1,G,S
1,,,H,1,,U,S,,S,,1,V,S
1,,,H,1,,U,S,S,,,1,E,S
1,,,H,1,,U,S,S,,,1,H,S
1,,,H,1,,U,S,S,,,1,N,S
3,,,H,1,,U,S,S,,,1,S,S
1,,,H,1,,U,S,S,,,1,T,S
1,,,H,1,,U,S,S,,,1,U,S
4,,,H,1,,U,S,S,,,1,V,S
3,,,H,1,,U,S,S,,,1,Y,S
2,,,H,1,,U,S,S,,,1,Z,S
2,,,H,1,,U,S,S,,,1,h,S
2,,,H,1,,U,S,S,S,,1,V,S
1,,,H,1,,V,,,,,1,G,
2,,,H,1,,V,,,,,1,H,
1,,,H,1,,V,,,,,1,J,
1,,,H,1,,V,,,,,1,Q,
3,,,H,1,,V,,,,,1,U,
2,,,H,1,,V,,,,,1,V,
3,,,H,1,,V,,,,,1,Y,
1,,,H,1,,V,,,,,1,Y,S
1,,,H,1,,V,,,,,1,Z,
1,,,H,1,,V,,,,,1,a,
1,,,H,1,,V,,,,,1,e,
1,,,H,1,,V,,,,,1,e,S
8,,,H,1,,V,,,,,1,h,
1,,,H,1,,V,,,,S,1,H,S
1,,,H,1,,V,,,,S,1,V,S
1,,,H,1,,V,,,S,,1,Y,S
1,,,H,1,,V,,S,,,1,P,S
1,,,H,1,,V,,S,,,1,V,S
1,,,H,1,,V,,S,,,1,b,S
1,,,H,1,,V,,S,,,1,e,S
1,,,H,1,,V,,S,,,1,h,S
1,,,H,1,,V,,S,S,,1,I,S
1,,,H,1,,V,,S,S,,1,K,S
1,,,H,1,,V,,S,S,,1,N,S
1,,,H,1,,V,,S,S,,1,X,S
1,,,H,1,,V,S,,,,1,G,S
1,,,H,1,,V,S,,,,1,H,S
1,,,H,1,,V,S,,,,1,L,S
1,,,H,1,,V,S,,,,1,S,S
1,,,H,1,,V,S,,,,1,h,S
1,,,H,1,,V,S,,S,,1,h,S
1,,,H,1,,V,S,S,,,1,H,S
1,,,H,1,,V,S,S,,,1,J,S
7,,,H,1,,V,S,S,,,1,Q,S
2,,,H,1,,V,S,S,,,1,S,S
2,,,H,1,,V,S,S,,,1,U,S
3,,,H,1,,V,S,S,,,1,V,S
1,,,H,1,,V,S,S,,,1,X,S
2,,,H,1,,V,S,S,,,1,Y,S
2,,,H,1,,V,S,S,,,1,e,S
3,,,H,1,,V,S,S,,,1,h,S
1,,,H,1,,V,S,S,,S,1,e,S
1,,,H,1,,V,S,S,S,,1,H,S
1,,,H,1,,V,S,S,S,,1,K,S
1,,,H,1,,V,S,S,S,,1,V,S
1,,,H,1,,V,S,S,S,,1,d,S
1,,,H,1,,V,S,S,S,S,1,V,S
1,,,H,1,,V,S,S,S,S,1,a,S
1,,,H,1,,W,,,,,1,D,
1,,,H,1,,W,,,,,1,G,
3,,,H,1,,W,,,,,1,H,
2,,,H,1,,W,,,,,1,Q,
4,,,H,1,,W,,,,,1,U,
1,,,H,1,,W,,,,,1,X,
5,,,H,1,,W,,,,,1,Y,
1,,,H,1,,W,,,,,1,Z,
1,,,H,1,,W,,,,,1,Z,S
1,,,H,1,,W,,,,,1,a,
3,,,H,1,,W,,,,,1,h,
1,,,H,1,,W,,,,S,1,b,S
1,,,H,1,,W,,S,,,1,A,S
1,,,H,1,,W,,S,,,1,H,S
1,,,H,1,,W,,S,,,1,N,S
1,,,H,1,,W,,S,,,1,U,S
1,,,H,1,,W,,S,,,1,V,S
1,,,H,1,,W,,S,,,1,Z,S
1,,,H,1,,W,,S,,,1,d,S
2,,,H,1,,W,,S,,,1,e,S
2,,,H,1,,W,,S,,,1,h,S
1,,,H,1,,W,,S,,S,1,h,S
2,,,H,1,,W,,S,S,,1,H,S
1,,,H,1,,W,,S,S,,1,N,S
1,,,H,1,,W,,S,S,,1,Z,S
1,,,H,1,,W,,S,S,,1,f,S
1,,,H,1,,W,S,,,,1,E,S
1,,,H,1,,W,S,,,,1,H,S
1,,,H,1,,W,S,,,,1,P,S
1,,,H,1,,W,S,,,,1,Q,S
1,,,H,1,,W,S,,,,1,S,S
3,,,H,1,,W,S,,,,1,U,S
2,,,H,1,,W,S,,,,1,h,S
2,,,H,1,,W,S,,,S,1,Z,S
1,,,H,1,,W,S,,S,,1,h,S
3,,,H,1,,W,S,S,,,1,B,S
2,,,H,1,,W,S,S,,,1,G,S
3,,,H,1,,W,S,S,,,1,H,S
1,,,H,1,,W,S,S,,,1,L,S
1,,,H,1,,W,S,S,,,1,O,S
1,,,H,1,,W,S,S,,,1,Q,S
2,,,H,1,,W,S,S,,,1,S,S
2,,,H,1,,W,S,S,,,1,U,S
3,,,H,1,,W,S,S,,,1,V,S
2,,,H,1,,W,S,S,,,1,Y,S
1,,,H,1,,W,S,S,,,1,c,S
2,,,H,1,,W,S,S,,,1,e,S
2,,,H,1,,W,S,S,,,1,h,S
1,,,H,1,,W,S,S,S,,1,B,S
1,,,H,1,,W,S,S,S,,1,H,S
1,,,H,1,,W,S,S,S,,1,T,S
2,,,H,1,,W,S,S,S,,1,Y,S
1,,,H,1,,W,S,S,S,,1,h,S
1,,,H,1,,W,S,S,S,S,1,V,S
1,,,H,1,,X,,,,,1,A,
1,,,H,1,,X,,,,,1,B,
1,,,H,1,,X,,,,,1,F,
2,,,H,1,,X,,,,,1,G,
9,,,H,1,,X,,,,,1,H,
1,,,H,1,,X,,,,,1,J,
1,,,H,1,,X,,,,,1,M,
1,,,H,1,,X,,,,,1,M,S
1,,,H,1,,X,,,,,1,Q,
1,,,H,1,,X,,,,,1,S,
1,,,H,1,,X,,,,,1,S,S
4,,,H,1,,X,,,,,1,U,
1,,,H,1,,X,,,,,1,U,S
2,,,H,1,,X,,,,,1,V,
4,,,H,1,,X,,,,,1,Y,
4,,,H,1,,X,,,,,1,e,
1,,,H,1,,X,,,,,1,e,S
1,,,H,1,,X,,,,,1,f,
3,,,H,1,,X,,,,,1,h,
2,,,H,1,,X,,,,,1,h,S
1,,,H,1,,X,,,,S,1,A,S
1,,,H,1,,X,,,,S,1,e,S
1,,,H,1,,X,,,S,,1,S,S
1,,,H,1,,X,,,S,S,1,h,S
1,,,H,1,,X,,S,,,1,K,S
1,,,H,1,,X,,S,,,1,S,S
1,,,H,1,,X,,S,,,1,T,S
1,,,H,1,,X,,S,,,1,U,S
2,,,H,1,,X,,S,,,1,V,S
1,,,H,1,,X,,S,,,1,e,S
1,,,H,1,,X,,S,,,1,h,S
1,,,H,1,,X,,S,S,,1,N,S
1,,,H,1,,X,,S,S,,1,S,S
2,,,H,1,,X,S,,,,1,B,S
1,,,H,1,,X,S,,,,1,H,S
1,,,H,1,,X,S,,,,1,K,S
1,,,H,1,,X,S,,,,1,N,S
1,,,H,1,,X,S,,,,1,Q,S
1,,,H,1,,X,S,,,,1,V,S
1,,,H,1,,X,S,,,,1,h,S
1,,,H,1,,X,S,,S,,1,E,S
2,,,H,1,,X,S,,S,,1,V,S
1,,,H,1,,X,S,S,,,1,E,S
1,,,H,1,,X,S,S,,,1,G,S
1,,,H,1,,X,S,S,,,1,H,S
2,,,H,1,,X,S,S,,,1,N,S
1,,,H,1,,X,S,S,,,1,O,S
2,,,H,1,,X,S,S,,,1,Q,S
1,,,H,1,,X,S,S,,,1,V,S
1,,,H,1,,X,S,S,,,1,Y,S
1,,,H,1,,X,S,S,,,1,c,S
1,,,H,1,,X,S,S,,,1,d,S
2,,,H,1,,X,S,S,,,1,e,S
4,,,H,1,,X,S,S,,,1,h,S
1,,,H,1,,X,S,S,S,,1,Q,S
1,,,H,1,,X,S,S,S,,1,S,S
1,,,H,1,,X,S,S,S,,1,V,S
1,,,H,1,,X,S,S,S,,1,Y,S
1,,,H,1,,X,S,S,S,,1,b,S
1,,,H,1,,X,S,S,S,,1,e,S
1,,,H,1,,a,,,,,1,B,S
2,,,H,1,,a,,,,,1,G,S
1,,,H,1,,a,,,,,1,f,S
1,,,H,1,,b,,,,,1,G,S
1,,,H,1,,b,,,,,1,J,S
1,,,H,1,,b,,,,,1,N,
1,,,H,1,,b,,,,,1,Z,S
1,,,H,1,,b,,,,,1,a,
1,,,H,1,,b,,,,,1,d,S
1,,,H,1,,c,,,,,1,M,
1,,,H,1,,c,,,,,1,S,S
1,,,H,1,,c,S,S,,,1,Y,S
2,,,H,1,,d,,,,,1,U,
1,,,H,1,,d,,,,,1,Y,S
1,,,H,1,,e,,,,,1,A,
1,,,H,1,,e,,,,,1,B,S
2,,,H,1,,e,,,,,1,H,
1,,,H,1,,e,,,,,1,L,
1,,,H,1,,e,,,,,1,e,
1,,,H,1,,e,,,S,,1,V,S
1,,,H,1,,e,,S,,,1,J,S
1,,,H,1,,e,S,,,,1,Y,S
1,,,H,1,,e,S,S,,,1,Q,S
1,,,H,1,,f,,,,,1,C,
1,,,H,1,,f,,,,,1,E,S
2,,,H,1,,f,,,,,1,S,
1,,,H,1,,f,,,,,1,h,
1,,,H,1,,f,S,S,,,1,B,S
1,,,H,1,,f,S,S,,,1,I,S
1,,,H,1,,g,,,,,1,A,
1,,,H,1,,g,,,,,1,B,
1,,,H,1,,g,,,,,1,B,S
1,,,H,1,,g,,,,,1,K,S
1,,,H,1,,g,,,,,1,a,S
1,,,H,1,,g,,,,,1,h,S
1,,,H,1,,g,,S,,,1,V,S
1,,,H,1,,g,S,,,,1,V,S
1,,,H,1,,h,,,,,1,H,S
1,,,H,1,,h,,,,,1,L,S
2,,,H,1,,h,,,,,1,Y,
1,,,H,1,,h,,,,,1,Z,S
1,,,H,1,,h,,S,,,1,S,S
1,,,H,1,,h,S,,,,1,V,S
1,,,H,1,,i,,,,,1,H,
1,,,H,1,,i,,,,,1,M,S
1,,,H,1,,i,,,,,1,T,S
1,,,H,1,,i,,,,,1,U,
1,,,H,1,,i,,,,,1,V,
1,,,H,1,,i,,,,,1,Y,
1,,,H,1,,i,,,,,1,Z,S
1,,,H,1,,i,,,,,1,e,
1,,,H,1,,i,,,,,1,h,
1,,,H,1,,i,S,S,,,1,B,S
1,,,H,1,,j,,,,,1,B,
1,,,H,1,,j,,,,,1,E,S
1,,,H,1,,j,,,,,1,U,S
1,,,H,1,,j,,,,,1,Z,
1,,,H,1,,j,,,,,1,h,
1,,,H,1,,j,,,S,,1,b,S
1,,,H,1,,j,,S,S,,1,a,S
1,,,H,1,,j,S,,,,1,S,S
1,,,H,1,,k,,,,,1,H,S
1,,,H,1,,k,,,,,1,J,
1,,,H,1,,k,,,,,1,X,
1,,,H,1,,k,,S,,,1,B,S
2,,,H,1,,k,,S,,,1,X,S
1,,,H,1,,k,,S,S,,1,N,S
1,,,H,1,,k,S,,,,1,T,S
1,,,H,1,,l,,,,,1,T,S
1,,,H,1,,l,,,,,1,V,S
2,,,H,1,,l,,S,,,1,V,S
2,,,H,1,,l,S,,,,1,S,S
1,,,H,1,,l,S,S,,,1,Y,S
1,,,H,1,,l,S,S,,,1,h,S
1,,,H,1,,m,,,,,1,H,S
1,,,H,1,,m,,,,,1,I,S
1,,,H,1,,m,,,,,1,L,S
1,,,H,1,,m,,,,,1,P,S
1,,,H,1,,m,,,,,1,V,S
1,,,H,1,,m,,,,,1,Y,
2,,,H,1,,m,,,,,1,h,S
1,,,H,1,,m,,,S,,1,Q,S
1,,,H,1,,m,,,S,,1,V,S
1,,,H,1,,m,,,S,,1,h,S
1,,,H,1,,m,,S,,,1,V,S
1,,,H,1,,m,,S,,,1,h,S
1,,,H,1,,m,S,,,,1,H,S
1,,,H,1,,m,S,,,,1,Y,S
1,,,H,1,,n,,,,,1,A,
1,,,H,1,,n,,,,,1,B,
1,,,H,1,,n,,,,,1,B,S
1,,,H,1,,n,,,,,1,U,S
1,,,H,1,,n,,,,,1,V,
1,,,H,1,,n,,S,S,,1,V,S
1,,,H,1,,n,S,S,,,1,H,S
1,,,H,1,,o,,,,,1,B,
1,,,H,1,,o,,,,,1,G,
1,,,H,1,,o,,,,,1,H,
1,,,H,1,,o,,,,,1,Q,
1,,,H,1,,o,,,,,1,U,
1,,,H,1,,o,,,,,1,U,S
3,,,H,1,,o,,,,,1,h,
1,,,H,1,,o,,S,,,1,V,S
1,,,H,1,,o,S,,,,1,V,S
1,,,H,1,,o,S,S,,,1,B,S
1,,,H,1,,p,,,,,1,H,
1,,,H,1,,p,,,,,1,J,S
1,,,H,1,,p,,,,,1,M,S
1,,,H,1,,p,,,,,1,U,
1,,,H,1,,p,,,,,1,h,S
2,,,H,1,,p,,S,,,1,U,S
2,,,H,1,,p,,S,,,1,V,S
1,,,H,1,,p,,S,,S,1,V,S
1,,,H,1,,p,S,S,,,1,h,S
2,,,H,1,,q,,,,,1,B,S
2,,,H,1,,q,,,,,1,H,
1,,,H,1,,q,,,,,1,K,
1,,,H,1,,q,,,,,1,Z,
1,,,H,1,,q,,,,,1,e,
1,,,H,1,,q,,,,,1,h,S
1,,,H,1,,q,,S,,,1,V,S
1,,,H,1,,q,,S,S,,1,N,S
1,,,H,1,,q,S,,,,1,Y,S
1,,,H,1,,r,,,,,1,A,
2,,,H,1,,r,,,,,1,B,
1,,,H,1,,r,,,,,1,B,S
3,,,H,1,,r,,,,,1,H,
1,,,H,1,,r,,,,,1,J,S
1,,,H,1,,r,,,,,1,P,S
1,,,H,1,,r,,,,,1,Q,
2,,,H,1,,r,,,,,1,V,S
1,,,H,1,,r,,S,,,1,B,S
1,,,H,1,,r,,S,,,1,K,S
1,,,H,1,,r,,S,,,1,O,S
1,,,H,1,,r,,S,,,1,X,S
1,,,H,1,,r,S,,S,,1,H,S
1,,,H,1,,s,,,,,1,N,S
1,,,H,1,,s,,,,,1,P,
1,,,H,1,,s,,,,,1,e,
2,,,H,1,,s,,,,,1,h,
1,,,H,1,,s,,,,S,1,D,S
1,,,H,1,,s,S,,,S,1,V,S
1,,,H,1,,s,S,S,,,1,H,S
1,,,H,1,,s,S,S,,,1,Q,S
1,,,H,1,,s,S,S,,,1,Z,S
1,,,H,1,,s,S,S,,,1,h,S
1,,,H,1,,t,,,,,1,E,
1,,,H,1,,t,,,,,1,H,
1,,,H,1,,t,,,,,1,I,S
1,,,H,1,,t,,,,,1,U,
1,,,H,1,,t,,,,,1,V,S
1,,,H,1,,t,,,,,1,Y,
1,,,H,1,,t,,,S,,1,T,S
1,,,H,1,,t,,,S,,1,U,S
1,,,H,1,,t,,S,S,,1,E,S
1,,,H,1,,t,S,,,,1,e,S
1,,,H,1,,t,S,S,,,1,A,S
1,,,H,1,,t,S,S,,,1,e,S
1,,,H,1,,u,,,,,1,J,
1,,,H,1,,u,,,,,1,P,S
1,,,H,1,,u,,,,,1,U,
1,,,H,1,,u,,,,,1,X,
1,,,H,1,,u,,,,,1,Y,
1,,,H,1,,u,,,,,1,Y,S
1,,,H,1,,u,,,,,1,e,
2,,,H,1,,u,,,,,1,h,
1,,,H,1,,u,,,S,,1,V,S
1,,,H,1,,u,S,,,,1,B,S
1,,,H,1,,u,S,S,,,1,K,S
1,,,H,1,,u,S,S,S,,1,M,S
2,,,H,1,,v,,,,,1,H,
1,,,H,1,,v,,,,,1,I,
2,,,H,1,,v,,,,,1,J,
1,,,H,1,,v,,,,,1,O,
1,,,H,1,,v,,,,,1,O,S
1,,,H,1,,v,,,,,1,Q,S
1,,,H,1,,v,,,,,1,T,
2,,,H,1,,v,,,,,1,V,
1,,,H,1,,v,,,,,1,h,S
1,,,H,1,,v,,,S,,1,J,S
1,,,H,1,,v,,,S,,1,h,S
1,,,H,1,,v,,S,,,1,I,S
1,,,H,1,,v,S,,,,1,V,S
1,,,H,1,,v,S,,S,,1,T,S
1,,,H,1,,v,S,S,,,1,S,S
1,,,H,1,,v,S,S,S,,1,B,S
1,,,H,1,,w,,,,,1,B,
1,,,H,1,,w,,,,,1,I,
1,,,H,1,,w,,,,,1,P,S
2,,,H,1,,w,,,,,1,U,
1,,,H,1,,w,,,,,1,V,
1,,,H,1,,w,,,,,1,Y,
1,,,H,1,,w,,,S,,1,J,S
1,,,H,1,,w,,S,,,1,T,S
1,,,H,1,,w,,S,,,1,V,S
1,,,H,1,,w,,S,,S,1,B,S
1,,,H,1,,w,S,,,,1,B,S
1,,,H,1,,w,S,,,,1,Y,S
1,,,H,1,,w,S,,,,1,h,S
1,,,H,1,,w,S,S,,,1,T,S
1,,,H,1,,w,S,S,,,1,U,S
1,,,H,1,,w,S,S,,,1,Y,S
1,,,H,1,,w,S,S,S,,1,P,S
1,,,H,1,,x,,,,,1,B,
1,,,H,1,,x,,,,,1,N,
1,,,H,1,,x,,,,,1,U,
1,,,H,1,,x,,,,,1,X,
1,,,H,1,,x,,,,,1,Y,
1,,,H,1,,x,,,,,1,a,
1,,,H,1,,x,,,,,1,e,
2,,,H,1,,x,,,,,1,h,
1,,,H,1,,x,,,S,,1,e,S
1,,,H,1,,x,,S,,,1,M,S
1,,,H,1,,x,,S,,,1,Q,S
1,,,H,1,,x,,S,,,1,Y,S
1,,,H,1,,x,S,,,,1,I,S
1,,,H,1,,x,S,,S,,1,J,S
1,,,H,1,,x,S,,S,,1,M,S
1,,,H,1,,x,S,S,,,1,B,S
1,,,H,1,,x,S,S,,,1,E,S
1,,,H,1,,x,S,S,,,1,H,S
1,,,H,1,,x,S,S,,,1,Z,S
1,,,H,1,,x,S,S,S,,1,M,S
1,,,H,1,,y,,,,,1,B,
1,,,H,1,,y,,,,,1,H,
1,,,H,1,,y,,,,,1,O,
1,,,H,1,,y,,,,,1,P,
1,,,H,1,,y,,,,,1,Q,
1,,,H,1,,y,,,,,1,S,
2,,,H,1,,y,,,,,1,U,
1,,,H,1,,y,,,,,1,Y,
1,,,H,1,,y,,,,,1,Y,S
1,,,H,1,,y,,,,,1,h,
1,,,H,1,,y,,,S,,1,I,S
1,,,H,1,,y,,,S,,1,U,S
1,,,H,1,,y,,S,S,,1,M,S
1,,,H,1,,y,,S,S,,1,S,S
1,,,H,1,,y,,S,S,,1,V,S
1,,,H,1,,y,S,,,,1,G,S
1,,,H,1,,y,S,,,,1,T,S
1,,,H,1,,y,S,,,,1,Z,S
1,,,H,1,,y,S,,,,1,h,S
1,,,H,1,,y,S,,S,,1,Q,S
1,,,H,1,,y,S,S,S,,1,e,S
1,,,H,1,,z,,,,,1,H,
1,,,H,1,,z,,,,,1,H,S
1,,,H,1,,z,,,,,1,I,
1,,,H,1,,z,,,,,1,N,S
1,,,H,1,,z,,,,,1,S,
1,,,H,1,,z,,,,,1,V,
1,,,H,1,,z,,,,,1,Z,S
1,,,H,1,,z,,,,,1,c,S
1,,,H,1,,z,,,,,1,h,
1,,,H,1,,z,,,S,,1,F,S
1,,,H,1,,z,,,S,,1,G,S
1,,,H,1,,z,,S,,,1,J,S
1,,,H,1,,z,,S,,,1,N,S
1,,,H,1,,z,,S,,,1,U,S
1,,,H,1,,z,,S,,,1,Y,S
1,,,H,1,,z,,S,,,1,b,S
1,,,H,1,,z,,S,S,,1,D,S
1,,,H,1,,z,S,,,,1,K,S
1,,,H,1,,z,S,,,,1,S,S
1,,,H,1,,z,S,S,,,1,N,S
1,,,H,1,,z,S,S,,,1,d,S
1,,,H,1,,z,S,S,,S,1,Q,S
1,,,H,1,,z,S,S,S,,1,b,S
1,,,H,1,D,3,,,,,1,U,
1,,,H,1,D,B,,,,,1,U,
1,,,H,1,D,F,,,S,,1,U,S
1,,,H,1,D,P,S,S,,,1,U,S
1,,,H,1,D,v,,,,,1,U,
1,,,H,1,S,0,,,,,1,B,
1,,,H,1,S,0,,,,,1,B,S
1,,,H,1,S,0,,,,,1,G,
1,,,H,1,S,0,,,,,1,J,
1,,,H,1,S,0,,,,,1,Q,
1,,,H,1,S,0,,,,,1,S,
1,,,H,1,S,0,,,,,1,Y,
1,,,H,1,S,0,,,,,1,h,S
1,,,H,1,S,0,S,S,,,1,U,S
1,,,H,1,S,1,,,,,1,B,
1,,,H,1,S,1,,,,,1,B,S
1,,,H,1,S,1,,,,,1,C,
1,,,H,1,S,1,,,,,1,D,
2,,,H,1,S,1,,,,,1,E,
1,,,H,1,S,1,,,,,1,E,S
1,,,H,1,S,1,,,,,1,G,S
1,,,H,1,S,1,,,,,1,I,
2,,,H,1,S,1,,,,,1,K,
1,,,H,1,S,1,,,,,1,R,
1,,,H,1,S,1,,,,,1,S,
1,,,H,1,S,1,,,,,1,T,
1,,,H,1,S,1,,,,,1,U,
1,,,H,1,S,1,,,,,1,V,
3,,,H,1,S,1,,,,,1,Y,
1,,,H,1,S,1,,,,,1,Z,
1,,,H,1,S,1,,,,,1,a,S
1,,,H,1,S,1,,,,,1,b,
1,,,H,1,S,1,,,,,1,b,S
1,,,H,1,S,1,,,,,1,d,
1,,,H,1,S,1,,,,,1,h,
1,,,H,1,S,100,,,,,1,D,
1,,,H,1,S,100,,,,,1,E,
1,,,H,1,S,100,,,,,1,a,
1,,,H,1,S,100,,,,,1,h,
1,,,H,1,S,101,,,,,1,F,S
1,,,H,1,S,101,,,,,1,U,
1,,,H,1,S,101,,,,S,1,e,S
1,,,H,1,S,101,,S,,,1,T,S
1,,,H,1,S,102,,,,,1,H,
1,,,H,1,S,102,,,,,1,Q,
1,,,H,1,S,102,,,,,1,U,
1,,,H,1,S,102,,,,,1,h,
1,,,H,1,S,102,S,,,,1,K,S
1,,,H,1,S,102,S,S,,,1,b,S
1,,,H,1,S,104,,,,,1,C,
1,,,H,1,S,104,,,,,1,N,
1,,,H,1,S,104,,,,,1,S,
1,,,H,1,S,106,,,,,1,G,
1,,,H,1,S,106,S,S,,,1,h,S
1,,,H,1,S,108,,,,,1,c,
1,,,H,1,S,11,,,,,1,Q,
1,,,H,1,S,11,,,,,1,a,
1,,,H,1,S,11,,,,,1,e,
1,,,H,1,S,12,,,,,1,D,
1,,,H,1,S,12,,,,,1,I,
2,,,H,1,S,13,,,,,1,B,
1,,,H,1,S,13,,,,,1,J,S
1,,,H,1,S,13,,,,,1,X,
1,,,H,1,S,15,,,,,1,F,
1,,,H,1,S,15,,,,,1,X,
1,,,H,1,S,15,,,S,,1,C,S
1,,,H,1,S,16,,,,,1,U,
1,,,H,1,S,16,,,,,1,U,S
1,,,H,1,S,16,S,,,,1,b,S
1,,,H,1,S,17,,,,,1,L,S
1,,,H,1,S,17,,,,,1,O,S
1,,,H,1,S,17,,,,,1,P,S
